MonthDate,Final_NS,Channel,Orders Volume Temp
2024-07-11 00:00:00,4311.559999999999,Others,30
2024-07-11 00:00:00,150926.99999999983,Swiggy,634
2024-07-11 00:00:00,209591.29000000007,Zomato,763
2024-07-12 00:00:00,84925.07999999999,Dine In,546
2024-07-12 00:00:00,3975.2199999999993,Others,22
2024-07-12 00:00:00,218385.9999999998,Swiggy,802
2024-07-12 00:00:00,217907.74999999985,Zomato,727
2024-07-13 00:00:00,198612.67999999967,Dine In,1129
2024-07-13 00:00:00,4268.819999999999,Others,19
2024-07-13 00:00:00,188222.9999999997,Swiggy,740
2024-07-13 00:00:00,253992.14999999994,Zomato,863
2024-07-14 00:00:00,186299.13999999964,Dine In,1139
2024-07-14 00:00:00,5399.51,Others,29
2024-07-14 00:00:00,203174.99999999965,Swiggy,782
2024-07-14 00:00:00,211700.59999999995,Zomato,713
2024-07-15 00:00:00,66436.32000000004,Dine In,445
2024-07-15 00:00:00,2641.3900000000003,Others,14
2024-07-15 00:00:00,143278.99999999965,Swiggy,568
2024-07-15 00:00:00,170524.39000000004,Zomato,625
2024-07-16 00:00:00,116221.15999999981,Dine In,833
2024-07-16 00:00:00,5188.220000000001,Others,26
2024-07-16 00:00:00,132774.99999999974,Swiggy,539
2024-07-16 00:00:00,192861.50999999992,Zomato,693
2024-07-17 00:00:00,133419.35999999972,Dine In,944
2024-07-17 00:00:00,3011.29,Others,13
2024-07-17 00:00:00,143996.99999999974,Swiggy,550
2024-07-17 00:00:00,229594.26000000004,Zomato,698
2024-07-18 00:00:00,66607.18000000002,Dine In,420
2024-07-18 00:00:00,6064.159999999999,Others,26
2024-07-18 00:00:00,154079.99999999974,Swiggy,641
2024-07-18 00:00:00,187688.95999999993,Zomato,675
2024-07-19 00:00:00,99070.23999999996,Dine In,617
2024-07-19 00:00:00,5273.589999999999,Others,27
2024-07-19 00:00:00,208004.00000000003,Swiggy,780
2024-07-19 00:00:00,244322.16999999998,Zomato,857
2024-07-20 00:00:00,174995.81999999966,Dine In,981
2024-07-20 00:00:00,4714.32,Others,29
2024-07-20 00:00:00,224290.99999999968,Swiggy,825
2024-07-20 00:00:00,253914.63999999993,Zomato,826
2024-07-21 00:00:00,189185.8399999997,Dine In,1112
2024-07-21 00:00:00,6085.909999999999,Others,30
2024-07-21 00:00:00,237221.99999999974,Swiggy,927
2024-07-21 00:00:00,246366.0599999997,Zomato,848
2024-07-22 00:00:00,66691.03000000004,Dine In,454
2024-07-22 00:00:00,2218.1899999999996,Others,14
2024-07-22 00:00:00,190243.00000000012,Swiggy,693
2024-07-22 00:00:00,214427.70999999996,Zomato,730
2024-07-23 00:00:00,70201.50000000006,Dine In,497
2024-07-23 00:00:00,4697.14,Others,23
2024-07-23 00:00:00,159318.99999999997,Swiggy,638
2024-07-23 00:00:00,235270.41000000003,Zomato,805
2024-07-24 00:00:00,71240.36000000004,Dine In,496
2024-07-24 00:00:00,3803.02,Others,19
2024-07-24 00:00:00,148533.99999999983,Swiggy,559
2024-07-24 00:00:00,199879.57999999987,Zomato,674
2024-07-25 00:00:00,76384.14000000006,Dine In,522
2024-07-25 00:00:00,4197.249999999999,Others,23
2024-07-25 00:00:00,178378.99999999985,Swiggy,681
2024-07-25 00:00:00,221680.6599999999,Zomato,767
2024-07-26 00:00:00,120660.78000000004,Dine In,745
2024-07-26 00:00:00,5403.149999999999,Others,25
2024-07-26 00:00:00,195913.99999999994,Swiggy,752
2024-07-26 00:00:00,253304.27999999982,Zomato,886
2024-07-27 00:00:00,188290.81999999983,Dine In,1112
2024-07-27 00:00:00,4021.5899999999997,Others,19
2024-07-27 00:00:00,202452.99999999968,Swiggy,762
2024-07-27 00:00:00,264075.4299999999,Zomato,907
2024-07-28 00:00:00,203573.55999999976,Dine In,1273
2024-07-28 00:00:00,3498.1199999999994,Others,15
2024-07-28 00:00:00,207591,Swiggy,789
2024-07-28 00:00:00,260270.5199999998,Zomato,907
2024-07-29 00:00:00,105911.06000000007,Dine In,646
2024-07-29 00:00:00,2597.5999999999995,Others,15
2024-07-29 00:00:00,151761.99999999977,Swiggy,595
2024-07-29 00:00:00,247923.2599999999,Zomato,842
2024-07-30 00:00:00,92911.62000000011,Dine In,604
2024-07-30 00:00:00,5652.8499999999985,Others,30
2024-07-30 00:00:00,202630.00000000017,Swiggy,875
2024-07-30 00:00:00,202372.5199999998,Zomato,714
2024-07-31 00:00:00,130458.21999999977,Dine In,986
2024-07-31 00:00:00,5525.939999999999,Others,30
2024-07-31 00:00:00,234845.0000000002,Swiggy,935
2024-07-31 00:00:00,206271.61999999997,Zomato,715
2024-08-01 00:00:00,89975.72000000002,Dine In,603
2024-08-01 00:00:00,3433.5499999999997,Others,17
2024-08-01 00:00:00,158554.00000000006,Swiggy,643
2024-08-01 00:00:00,127903.91999999998,Zomato,463
2024-08-02 00:00:00,112865.78000000004,Dine In,690
2024-08-02 00:00:00,6256.120000000001,Others,29
2024-08-02 00:00:00,185040.00000000003,Swiggy,693
2024-08-02 00:00:00,265139.46,Zomato,922
2024-08-03 00:00:00,192496.23999999996,Dine In,1211
2024-08-03 00:00:00,5305.309999999999,Others,29
2024-08-03 00:00:00,208594.99999999968,Swiggy,738
2024-08-03 00:00:00,267563.92000000004,Zomato,879
2024-08-04 00:00:00,235277.55999999988,Dine In,1390
2024-08-04 00:00:00,4106.13,Others,17
2024-08-04 00:00:00,258962.99999999994,Swiggy,1031
2024-08-04 00:00:00,222846.09999999998,Zomato,731
2024-08-05 00:00:00,85134.24000000008,Dine In,592
2024-08-05 00:00:00,3188.8699999999994,Others,16
2024-08-05 00:00:00,135967.0000000001,Swiggy,557
2024-08-05 00:00:00,163168.68999999994,Zomato,595
2024-08-06 00:00:00,81601.06000000004,Dine In,573
2024-08-06 00:00:00,2666.57,Others,18
2024-08-06 00:00:00,148627.00000000006,Swiggy,594
2024-08-06 00:00:00,172155.55000000002,Zomato,623
2024-08-07 00:00:00,95377.32000000007,Dine In,607
2024-08-07 00:00:00,4796.320000000001,Others,24
2024-08-07 00:00:00,188429,Swiggy,699
2024-08-07 00:00:00,198026.62999999992,Zomato,699
2024-08-08 00:00:00,89667.26000000007,Dine In,610
2024-08-08 00:00:00,4689.099999999999,Others,29
2024-08-08 00:00:00,170154.00000000003,Swiggy,675
2024-08-08 00:00:00,203260.57,Zomato,682
2024-08-09 00:00:00,105139.08000000006,Dine In,689
2024-08-09 00:00:00,3925.7799999999997,Others,24
2024-08-09 00:00:00,198047.00000000017,Swiggy,713
2024-08-09 00:00:00,245224.83999999997,Zomato,855
2024-08-10 00:00:00,188324.08000000005,Dine In,1213
2024-08-10 00:00:00,3366.6899999999996,Others,19
2024-08-10 00:00:00,199985.99999999994,Swiggy,680
2024-08-10 00:00:00,257583.09000000005,Zomato,866
2024-08-11 00:00:00,212828.29999999993,Dine In,1302
2024-08-11 00:00:00,5264.280000000001,Others,26
2024-08-11 00:00:00,229875.99999999977,Swiggy,799
2024-08-11 00:00:00,237577.82999999993,Zomato,805
2024-08-12 00:00:00,104644.52000000002,Dine In,746
2024-08-12 00:00:00,3437.4999999999995,Others,23
2024-08-12 00:00:00,177157.99999999997,Swiggy,625
2024-08-12 00:00:00,185219.83000000002,Zomato,665
2024-08-13 00:00:00,131311.80000000002,Dine In,898
2024-08-13 00:00:00,4184.83,Others,25
2024-08-13 00:00:00,186793.99999999994,Swiggy,622
2024-08-13 00:00:00,197638.3199999999,Zomato,713
2024-08-14 00:00:00,126866.04000000011,Dine In,848
2024-08-14 00:00:00,2698.42,Others,15
2024-08-14 00:00:00,194399.00000000003,Swiggy,717
2024-08-14 00:00:00,187063.07999999987,Zomato,644
2024-08-15 00:00:00,216528.82000000007,Dine In,1444
2024-08-15 00:00:00,4719.049999999999,Others,22
2024-08-15 00:00:00,200980.99999999994,Swiggy,707
2024-08-15 00:00:00,219635.6999999999,Zomato,759
2024-08-16 00:00:00,115892.36000000006,Dine In,763
2024-08-16 00:00:00,4548.94,Others,28
2024-08-16 00:00:00,173224.0000000001,Swiggy,688
2024-08-16 00:00:00,197706.17999999993,Zomato,715
2024-08-17 00:00:00,180070.0800000001,Dine In,1153
2024-08-17 00:00:00,2716.4199999999996,Others,23
2024-08-17 00:00:00,190799.99999999997,Swiggy,720
2024-08-17 00:00:00,233700.37999999995,Zomato,812
2024-08-18 00:00:00,199196.76,Dine In,1295
2024-08-18 00:00:00,2374.43,Others,19
2024-08-18 00:00:00,201079.00000000023,Swiggy,793
2024-08-18 00:00:00,186250.35,Zomato,651
2024-08-19 00:00:00,96970.00000000007,Dine In,628
2024-08-19 00:00:00,3082.85,Others,14
2024-08-19 00:00:00,160394.0000000001,Swiggy,652
2024-08-19 00:00:00,158826.14,Zomato,523
2024-08-20 00:00:00,102291.48000000004,Dine In,695
2024-08-20 00:00:00,3258.3599999999997,Others,22
2024-08-20 00:00:00,202765.99999999997,Swiggy,727
2024-08-20 00:00:00,179019.65,Zomato,662
2024-08-21 00:00:00,109425.00000000006,Dine In,747
2024-08-21 00:00:00,2216.4599999999996,Others,14
2024-08-21 00:00:00,159652.00000000006,Swiggy,624
2024-08-21 00:00:00,188289.30999999997,Zomato,673
2024-08-22 00:00:00,105580.52000000005,Dine In,731
2024-08-22 00:00:00,3387.2799999999997,Others,27
2024-08-22 00:00:00,161957.0000000001,Swiggy,614
2024-08-22 00:00:00,194755.99999999997,Zomato,730
2024-08-23 00:00:00,98020.20000000006,Dine In,670
2024-08-23 00:00:00,2113.5600000000004,Others,12
2024-08-23 00:00:00,205396.00000000017,Swiggy,776
2024-08-23 00:00:00,222751.58000000002,Zomato,766
2024-08-24 00:00:00,184629.94000000003,Dine In,1095
2024-08-24 00:00:00,3401.5,Others,23
2024-08-24 00:00:00,222372.99999999985,Swiggy,836
2024-08-24 00:00:00,238422.39000000007,Zomato,801
2024-08-25 00:00:00,208795.12000000002,Dine In,1241
2024-08-25 00:00:00,3255.5699999999997,Others,21
2024-08-25 00:00:00,223385.9999999997,Swiggy,854
2024-08-25 00:00:00,256160.44,Zomato,918
2024-08-26 00:00:00,92574.48000000007,Dine In,660
2024-08-26 00:00:00,1146.53,Others,11
2024-08-26 00:00:00,155529.99999999997,Swiggy,632
2024-08-26 00:00:00,181283.03999999998,Zomato,659
2024-08-27 00:00:00,92232.34,Dine In,593
2024-08-27 00:00:00,1793.9799999999998,Others,14
2024-08-27 00:00:00,174457.00000000006,Swiggy,722
2024-08-27 00:00:00,182175.37999999995,Zomato,669
2024-08-28 00:00:00,90602.46000000006,Dine In,597
2024-08-28 00:00:00,3010.879999999999,Others,22
2024-08-28 00:00:00,182429.00000000012,Swiggy,752
2024-08-28 00:00:00,194096.84999999995,Zomato,694
2024-08-29 00:00:00,97556.48000000001,Dine In,630
2024-08-29 00:00:00,2108.63,Others,11
2024-08-29 00:00:00,186981,Swiggy,741
2024-08-29 00:00:00,201323.35999999996,Zomato,735
2024-08-30 00:00:00,105593.92000000001,Dine In,645
2024-08-30 00:00:00,4109.46,Others,25
2024-08-30 00:00:00,295313,Swiggy,985
2024-08-30 00:00:00,242099.39000000013,Zomato,834
2024-08-31 00:00:00,178245.56000000003,Dine In,1092
2024-08-31 00:00:00,4198.009999999998,Others,33
2024-08-31 00:00:00,230240.00000000026,Swiggy,889
2024-08-31 00:00:00,221911.99999999994,Zomato,742
2024-09-01 00:00:00,169893.93999999994,Dine In,1103
2024-09-01 00:00:00,3675.129999999999,Others,28
2024-09-01 00:00:00,206884.99999999945,Swiggy,793
2024-09-01 00:00:00,215184.59999999971,Zomato,720
2024-09-02 00:00:00,99699.76000000007,Dine In,626
2024-09-02 00:00:00,2928.7699999999995,Others,21
2024-09-02 00:00:00,188400.99999999945,Swiggy,758
2024-09-02 00:00:00,229428.18999999992,Zomato,865
2024-09-03 00:00:00,91866.78000000004,Dine In,595
2024-09-03 00:00:00,2200.369999999999,Others,18
2024-09-03 00:00:00,157740.99999999974,Swiggy,645
2024-09-03 00:00:00,210871.4999999998,Zomato,755
2024-09-04 00:00:00,86876.82000000002,Dine In,603
2024-09-04 00:00:00,2506.849999999999,Others,18
2024-09-04 00:00:00,165447.9999999998,Swiggy,673
2024-09-04 00:00:00,192120.50999999983,Zomato,678
2024-09-05 00:00:00,94872.76000000007,Dine In,623
2024-09-05 00:00:00,4116.249999999998,Others,30
2024-09-05 00:00:00,179408.9999999996,Swiggy,692
2024-09-05 00:00:00,196318.00999999986,Zomato,700
2024-09-06 00:00:00,96142.90000000007,Dine In,629
2024-09-06 00:00:00,3684.1799999999994,Others,24
2024-09-06 00:00:00,175106.99999999962,Swiggy,664
2024-09-06 00:00:00,223230.8599999998,Zomato,749
2024-09-07 00:00:00,124068.32000000002,Dine In,771
2024-09-07 00:00:00,2797.2399999999993,Others,16
2024-09-07 00:00:00,162688.9999999997,Swiggy,635
2024-09-07 00:00:00,211936.24999999994,Zomato,768
2024-09-08 00:00:00,161453.2599999998,Dine In,1043
2024-09-08 00:00:00,1593.3,Others,13
2024-09-08 00:00:00,202459.99999999936,Swiggy,763
2024-09-08 00:00:00,234763.8799999999,Zomato,821
2024-09-09 00:00:00,70985.24000000006,Dine In,487
2024-09-09 00:00:00,2884.43,Others,15
2024-09-09 00:00:00,139716.99999999988,Swiggy,585
2024-09-09 00:00:00,181483.4399999999,Zomato,677
2024-09-10 00:00:00,76354.20000000003,Dine In,533
2024-09-10 00:00:00,3281.3399999999992,Others,22
2024-09-10 00:00:00,171155.99999999974,Swiggy,699
2024-09-10 00:00:00,186584.71999999994,Zomato,696
2024-09-11 00:00:00,77945.00000000004,Dine In,543
2024-09-11 00:00:00,2372.1799999999994,Others,19
2024-09-11 00:00:00,169214.99999999977,Swiggy,689
2024-09-11 00:00:00,201899.62999999992,Zomato,737
2024-09-12 00:00:00,90192.68,Dine In,572
2024-09-12 00:00:00,2562.79,Others,13
2024-09-12 00:00:00,152277.99999999985,Swiggy,615
2024-09-12 00:00:00,239902.61000000004,Zomato,910
2024-09-13 00:00:00,118481.86000000002,Dine In,657
2024-09-13 00:00:00,1880.8700000000001,Others,9
2024-09-13 00:00:00,189324.99999999945,Swiggy,730
2024-09-13 00:00:00,285444.8500000003,Zomato,1061
2024-09-14 00:00:00,168343.41999999998,Dine In,1031
2024-09-14 00:00:00,741.6199999999999,Others,5
2024-09-14 00:00:00,186148.99999999945,Swiggy,740
2024-09-14 00:00:00,265720.8400000002,Zomato,935
2024-09-15 00:00:00,192407.43999999977,Dine In,1209
2024-09-15 00:00:00,1227.8899999999999,Others,5
2024-09-15 00:00:00,202769.99999999933,Swiggy,773
2024-09-15 00:00:00,248077.6700000002,Zomato,897
2024-09-16 00:00:00,113484.58000000007,Dine In,730
2024-09-16 00:00:00,1834.6,Others,10
2024-09-16 00:00:00,157753.99999999977,Swiggy,642
2024-09-16 00:00:00,219871.33000000005,Zomato,754
2024-09-17 00:00:00,92793.42000000004,Dine In,620
2024-09-17 00:00:00,2793.9299999999994,Others,20
2024-09-17 00:00:00,179995.99999999953,Swiggy,764
2024-09-17 00:00:00,247302.50999999998,Zomato,872
2024-09-18 00:00:00,97787.30000000006,Dine In,657
2024-09-18 00:00:00,1749.57,Others,14
2024-09-18 00:00:00,149239.99999999968,Swiggy,640
2024-09-18 00:00:00,180590.47,Zomato,677
2024-09-19 00:00:00,97887.20000000003,Dine In,641
2024-09-19 00:00:00,1891.5899999999997,Others,10
2024-09-19 00:00:00,164471.99999999983,Swiggy,675
2024-09-19 00:00:00,196017.72999999998,Zomato,706
2024-09-20 00:00:00,100524.9200000001,Dine In,650
2024-09-20 00:00:00,2628.9699999999993,Others,19
2024-09-20 00:00:00,219659.99999999927,Swiggy,871
2024-09-20 00:00:00,214637.41999999995,Zomato,718
2024-09-21 00:00:00,143828.9199999999,Dine In,944
2024-09-21 00:00:00,3554.4499999999985,Others,27
2024-09-21 00:00:00,211803.99999999933,Swiggy,853
2024-09-21 00:00:00,235428.14999999985,Zomato,810
2024-09-22 00:00:00,185641.75999999972,Dine In,1235
2024-09-22 00:00:00,1685.02,Others,11
2024-09-22 00:00:00,231358.9999999992,Swiggy,928
2024-09-22 00:00:00,242020.5499999998,Zomato,870
2024-09-23 00:00:00,68196.06000000001,Dine In,477
2024-09-23 00:00:00,2740.96,Others,16
2024-09-23 00:00:00,170953.9999999997,Swiggy,726
2024-09-23 00:00:00,163589.54000000012,Zomato,620
2024-09-24 00:00:00,90461.54000000008,Dine In,561
2024-09-24 00:00:00,2261.5099999999993,Others,15
2024-09-24 00:00:00,219926.00000000023,Swiggy,840
2024-09-24 00:00:00,183889.98,Zomato,661
2024-09-25 00:00:00,87329.68000000004,Dine In,577
2024-09-25 00:00:00,1986.5599999999997,Others,15
2024-09-25 00:00:00,201832.00000000026,Swiggy,763
2024-09-25 00:00:00,187503.27000000002,Zomato,722
2024-09-26 00:00:00,96311.78000000007,Dine In,595
2024-09-26 00:00:00,3419.399999999999,Others,18
2024-09-26 00:00:00,170933.9999999996,Swiggy,733
2024-09-26 00:00:00,246768.93000000008,Zomato,881
2024-09-27 00:00:00,107256.94000000003,Dine In,711
2024-09-27 00:00:00,565.71,Others,5
2024-09-27 00:00:00,221765.0000000003,Swiggy,835
2024-09-27 00:00:00,286116.7800000002,Zomato,1027
2024-09-28 00:00:00,167738.07999999984,Dine In,1068
2024-09-28 00:00:00,4986.199999999999,Others,32
2024-09-28 00:00:00,211033.99999999919,Swiggy,823
2024-09-28 00:00:00,263665,Zomato,930
2024-09-29 00:00:00,167534.71999999974,Dine In,1143
2024-09-29 00:00:00,1836.8599999999997,Others,12
2024-09-29 00:00:00,169826.9999999998,Swiggy,684
2024-09-29 00:00:00,266527.24999999977,Zomato,945
2024-09-30 00:00:00,85105.92,Dine In,630
2024-09-30 00:00:00,2508.49,Others,16
2024-09-30 00:00:00,134049.9999999999,Swiggy,579
2024-09-30 00:00:00,188457.33,Zomato,706
2024-10-01 00:00:00,102535.54000000011,Dine In,676
2024-10-01 00:00:00,2426.2499999999995,Others,14
2024-10-01 00:00:00,175120.9999999998,Swiggy,734
2024-10-01 00:00:00,198773.27999999988,Zomato,662
2024-10-02 00:00:00,162274.09999999983,Dine In,1092
2024-10-02 00:00:00,2709.2599999999993,Others,19
2024-10-02 00:00:00,175873.99999999965,Swiggy,716
2024-10-02 00:00:00,232850.7800000001,Zomato,849
2024-10-03 00:00:00,95572.88000000002,Dine In,647
2024-10-03 00:00:00,1888.4999999999993,Others,14
2024-10-03 00:00:00,150060.99999999994,Swiggy,634
2024-10-03 00:00:00,187293.43,Zomato,701
2024-10-04 00:00:00,101898.46000000008,Dine In,685
2024-10-04 00:00:00,2262.5599999999995,Others,13
2024-10-04 00:00:00,245999.99999999898,Swiggy,1011
2024-10-04 00:00:00,237219.60000000003,Zomato,877
2024-10-05 00:00:00,151563.49999999994,Dine In,990
2024-10-05 00:00:00,3306.999999999999,Others,21
2024-10-05 00:00:00,258931.9999999992,Swiggy,1057
2024-10-05 00:00:00,207215.19,Zomato,738
2024-10-06 00:00:00,180412.62000000002,Dine In,1165
2024-10-06 00:00:00,2445.93,Others,18
2024-10-06 00:00:00,227010.999999999,Swiggy,992
2024-10-06 00:00:00,214381.11000000013,Zomato,812
2024-10-07 00:00:00,98433.4800000001,Dine In,638
2024-10-07 00:00:00,2608.229999999999,Others,18
2024-10-07 00:00:00,213833.99999999913,Swiggy,928
2024-10-07 00:00:00,223313.51,Zomato,783
2024-10-08 00:00:00,105325.30000000006,Dine In,687
2024-10-08 00:00:00,1706.4399999999994,Others,14
2024-10-08 00:00:00,211368.99999999945,Swiggy,899
2024-10-08 00:00:00,181384.8800000001,Zomato,683
2024-10-09 00:00:00,102584.90000000008,Dine In,662
2024-10-09 00:00:00,1829.71,Others,9
2024-10-09 00:00:00,215047.99999999916,Swiggy,932
2024-10-09 00:00:00,205538.79000000004,Zomato,754
2024-10-10 00:00:00,103618.56000000003,Dine In,652
2024-10-10 00:00:00,2096.3199999999997,Others,16
2024-10-10 00:00:00,212656.99999999953,Swiggy,864
2024-10-10 00:00:00,168016.9799999999,Zomato,616
2024-10-11 00:00:00,141294.84,Dine In,830
2024-10-11 00:00:00,2100.6999999999994,Others,17
2024-10-11 00:00:00,224769.99999999924,Swiggy,899
2024-10-11 00:00:00,203652.25000000012,Zomato,768
2024-10-12 00:00:00,195311.1399999999,Dine In,1196
2024-10-12 00:00:00,2731.879999999999,Others,20
2024-10-12 00:00:00,274184.99999999907,Swiggy,1048
2024-10-12 00:00:00,233279.24999999994,Zomato,806
2024-10-13 00:00:00,171750.2999999998,Dine In,1050
2024-10-13 00:00:00,2919.5399999999995,Others,19
2024-10-13 00:00:00,259333.99999999884,Swiggy,990
2024-10-13 00:00:00,217852.39000000004,Zomato,809
2024-10-14 00:00:00,84730.28,Dine In,588
2024-10-14 00:00:00,1785.3600000000001,Others,13
2024-10-14 00:00:00,220293.9999999994,Swiggy,915
2024-10-14 00:00:00,204494.3,Zomato,692
2024-10-15 00:00:00,75290.38000000005,Dine In,488
2024-10-15 00:00:00,2149.66,Others,12
2024-10-15 00:00:00,193560.0000000001,Swiggy,806
2024-10-15 00:00:00,170205.16,Zomato,641
2024-10-16 00:00:00,74092.48000000003,Dine In,505
2024-10-16 00:00:00,1906.1699999999996,Others,14
2024-10-16 00:00:00,232713.9999999994,Swiggy,976
2024-10-16 00:00:00,215993.78,Zomato,732
2024-10-17 00:00:00,92657.01999999997,Dine In,597
2024-10-17 00:00:00,2066.76,Others,14
2024-10-17 00:00:00,238493.9999999994,Swiggy,964
2024-10-17 00:00:00,185151.61999999994,Zomato,727
2024-10-18 00:00:00,94727.64,Dine In,565
2024-10-18 00:00:00,1426.02,Others,9
2024-10-18 00:00:00,258413.99999999913,Swiggy,1049
2024-10-18 00:00:00,222775.90000000014,Zomato,830
2024-10-19 00:00:00,150693.07999999987,Dine In,894
2024-10-19 00:00:00,2950.1899999999996,Others,20
2024-10-19 00:00:00,279827.99999999907,Swiggy,1086
2024-10-19 00:00:00,221384.9599999999,Zomato,803
2024-10-20 00:00:00,132489.76000000007,Dine In,862
2024-10-20 00:00:00,3131.2099999999996,Others,18
2024-10-20 00:00:00,256352.99999999919,Swiggy,975
2024-10-20 00:00:00,211392.08000000002,Zomato,780
2024-10-21 00:00:00,64801.17999999999,Dine In,441
2024-10-21 00:00:00,1951.8999999999996,Others,15
2024-10-21 00:00:00,208864.9999999994,Swiggy,855
2024-10-21 00:00:00,180462.37,Zomato,624
2024-10-22 00:00:00,87142.13999999994,Dine In,555
2024-10-22 00:00:00,2840.7499999999995,Others,19
2024-10-22 00:00:00,211708.99999999983,Swiggy,827
2024-10-22 00:00:00,153931.34000000014,Zomato,586
2024-10-23 00:00:00,74147.14000000003,Dine In,533
2024-10-23 00:00:00,1370.35,Others,11
2024-10-23 00:00:00,196917.9999999996,Swiggy,800
2024-10-23 00:00:00,179093.2999999998,Zomato,693
2024-10-24 00:00:00,90181.15999999999,Dine In,540
2024-10-24 00:00:00,2235.7999999999993,Others,17
2024-10-24 00:00:00,204663.99999999965,Swiggy,804
2024-10-24 00:00:00,195215.53999999998,Zomato,743
2024-10-25 00:00:00,104288.92000000007,Dine In,636
2024-10-25 00:00:00,3092.62,Others,18
2024-10-25 00:00:00,238025.9999999994,Swiggy,900
2024-10-25 00:00:00,236556.01999999987,Zomato,871
2024-10-26 00:00:00,178905.27999999977,Dine In,1108
2024-10-26 00:00:00,3045.2999999999993,Others,23
2024-10-26 00:00:00,253929.99999999916,Swiggy,957
2024-10-26 00:00:00,205424.31999999992,Zomato,756
2024-10-27 00:00:00,159453.01999999981,Dine In,1009
2024-10-27 00:00:00,2405.54,Others,14
2024-10-27 00:00:00,227681.99999999956,Swiggy,895
2024-10-27 00:00:00,201575.35999999996,Zomato,718
2024-10-28 00:00:00,72303.80000000003,Dine In,510
2024-10-28 00:00:00,2652.4099999999994,Others,20
2024-10-28 00:00:00,150614.00000000012,Swiggy,620
2024-10-28 00:00:00,142763.73000000007,Zomato,518
2024-10-29 00:00:00,73936.08,Dine In,513
2024-10-29 00:00:00,1823.6199999999997,Others,17
2024-10-29 00:00:00,165975.0000000001,Swiggy,685
2024-10-29 00:00:00,153967.24999999997,Zomato,544
2024-10-30 00:00:00,93110.12000000013,Dine In,612
2024-10-30 00:00:00,2373.35,Others,18
2024-10-30 00:00:00,170860.00000000026,Swiggy,683
2024-10-30 00:00:00,150007.25000000012,Zomato,498
2024-10-31 00:00:00,83269.1,Dine In,546
2024-10-31 00:00:00,1925.0299999999997,Others,17
2024-10-31 00:00:00,123265.00000000001,Swiggy,486
2024-10-31 00:00:00,117087.91000000003,Zomato,380
2024-11-01 00:00:00,124558.68000000004,Dine In,754
2024-11-01 00:00:00,2813.8899999999994,Others,21
2024-11-01 00:00:00,205918.99999999948,Swiggy,689
2024-11-01 00:00:00,133724.8200000001,Zomato,455
2024-11-02 00:00:00,163457.36000000002,Dine In,984
2024-11-02 00:00:00,2786.43,Others,24
2024-11-02 00:00:00,168309.00000000003,Swiggy,604
2024-11-02 00:00:00,129241.47000000003,Zomato,461
2024-11-03 00:00:00,143108.51999999996,Dine In,928
2024-11-03 00:00:00,4001.1099999999988,Others,25
2024-11-03 00:00:00,156279.00000000006,Swiggy,572
2024-11-03 00:00:00,173949.50999999998,Zomato,608
2024-11-04 00:00:00,76738.38000000003,Dine In,516
2024-11-04 00:00:00,2933.869999999999,Others,23
2024-11-04 00:00:00,153861.0000000002,Swiggy,584
2024-11-04 00:00:00,144065.69000000003,Zomato,526
2024-11-05 00:00:00,89086.13999999997,Dine In,565
2024-11-05 00:00:00,2631.7499999999995,Others,20
2024-11-05 00:00:00,182694.99999999977,Swiggy,689
2024-11-05 00:00:00,147245.5500000001,Zomato,534
2024-11-06 00:00:00,71645.54000000002,Dine In,478
2024-11-06 00:00:00,3057.479999999999,Others,21
2024-11-06 00:00:00,185602.9999999996,Swiggy,737
2024-11-06 00:00:00,166402.50999999995,Zomato,620
2024-11-07 00:00:00,81863.18000000001,Dine In,550
2024-11-07 00:00:00,2369.1599999999994,Others,18
2024-11-07 00:00:00,206368.9999999991,Swiggy,808
2024-11-07 00:00:00,163398.5199999999,Zomato,623
2024-11-08 00:00:00,87322.18000000005,Dine In,562
2024-11-08 00:00:00,2608.249999999999,Others,17
2024-11-08 00:00:00,234951.99999999904,Swiggy,891
2024-11-08 00:00:00,195011.0599999998,Zomato,693
2024-11-09 00:00:00,152401.19999999995,Dine In,1012
2024-11-09 00:00:00,2480.8299999999995,Others,19
2024-11-09 00:00:00,258764.9999999992,Swiggy,994
2024-11-09 00:00:00,205493.05000000005,Zomato,699
2024-11-10 00:00:00,167275.97999999995,Dine In,1083
2024-11-10 00:00:00,5441.58,Others,30
2024-11-10 00:00:00,242743.99999999913,Swiggy,929
2024-11-10 00:00:00,187449.62999999995,Zomato,669
2024-11-11 00:00:00,66685.30000000003,Dine In,451
2024-11-11 00:00:00,3209.8199999999993,Others,24
2024-11-11 00:00:00,182109.99999999962,Swiggy,709
2024-11-11 00:00:00,156546.50000000003,Zomato,588
2024-11-12 00:00:00,99882.4399999999,Dine In,707
2024-11-12 00:00:00,4123.19,Others,30
2024-11-12 00:00:00,204367.99999999968,Swiggy,794
2024-11-12 00:00:00,191484.62999999986,Zomato,700
2024-11-13 00:00:00,102360.6999999999,Dine In,740
2024-11-13 00:00:00,3967.9199999999987,Others,28
2024-11-13 00:00:00,207732.99999999942,Swiggy,797
2024-11-13 00:00:00,162060.14999999988,Zomato,626
2024-11-14 00:00:00,109881.19999999987,Dine In,713
2024-11-14 00:00:00,3091.119999999999,Others,25
2024-11-14 00:00:00,235350.9999999993,Swiggy,909
2024-11-14 00:00:00,189470.91999999984,Zomato,689
